-26.565,-14.036,0,14.036,26.565,26.565,21.801,18.435,15.945,14.036,14.036,7.125,0,-7.125,-14.036
-6.538,-7.896,-8.303,-7.896,-6.538,-6.538,-2.25,2.708,8.134,14.025,14.025,12.868,12.481,12.868,14.025
88.269,92.346,93.79,92.346,88.269,88.269,77.575,66.337,54.472,41.806,41.806,44.283,45.114,44.283,41.806
-81.731,-84.451,-85.487,-84.451,-81.731,-81.731,-75.324,-69.045,-62.607,-55.832,-55.832,-57.152,-57.595,-57.152,-55.832
